id,ride_style,speed,poster,staff,time,is_female,is_staff,is_raining,day,week,total_passenger,total_passenger_per_minute
3927,ls,1,1,0,49,0,0,0,Tue,3,290,26
3928,ls,1,1,0,49,1,0,0,Tue,3,290,26
3929,ls,1,1,0,49,0,0,0,Tue,3,290,26
3930,ls,1,1,0,49,0,0,0,Tue,3,290,26
3931,ls,1,1,0,49,0,0,0,Tue,3,290,26
3932,ls,1,1,0,49,1,0,0,Tue,3,290,26
3933,ls,1,1,0,49,1,0,0,Tue,3,290,26
3934,ls,1,1,0,49,1,0,0,Tue,3,290,26
3935,ls,1,1,0,49,1,0,0,Tue,3,290,26
3936,ls,1,1,0,50,1,0,0,Tue,3,290,17
3937,ls,1,1,0,50,1,0,0,Tue,3,290,17
3938,ls,1,1,0,50,0,0,0,Tue,3,290,17
3939,ls,1,1,0,50,0,0,0,Tue,3,290,17
3940,ls,1,1,0,50,0,0,0,Tue,3,290,17
3941,ls,1,1,0,50,1,0,0,Tue,3,290,17
3942,ls,1,1,0,50,1,0,0,Tue,3,290,17
3943,rw,1,1,0,50,0,0,0,Tue,3,290,17
3944,ls,1,1,0,50,1,0,0,Tue,3,290,17
3945,ls,1,1,0,50,0,0,0,Tue,3,290,17
3946,ls,1,1,0,50,1,0,0,Tue,3,290,17
3947,ls,1,1,0,50,0,0,0,Tue,3,290,17
3948,ls,1,1,0,50,0,0,0,Tue,3,290,17
3949,ls,1,1,0,50,1,0,0,Tue,3,290,17
3950,rw,1,1,0,50,0,0,0,Tue,3,290,17
3951,ls,1,1,0,50,0,0,0,Tue,3,290,17
3952,ls,1,1,0,50,1,0,0,Tue,3,290,17
3953,rw,1,1,0,51,0,0,0,Tue,3,290,16
3954,rw,1,1,0,51,1,0,0,Tue,3,290,16
3955,rw,1,1,0,51,0,0,0,Tue,3,290,16
3956,rw,1,1,0,51,1,0,0,Tue,3,290,16
3957,rw,1,1,0,51,1,0,0,Tue,3,290,16
3958,ls,1,1,0,51,0,0,0,Tue,3,290,16
3959,ls,1,1,0,51,1,0,0,Tue,3,290,16
3960,ls,1,1,0,51,1,0,0,Tue,3,290,16
3961,ls,1,1,0,51,0,0,0,Tue,3,290,16
3962,ls,1,1,0,51,1,0,0,Tue,3,290,16
3963,ls,1,1,0,51,1,0,0,Tue,3,290,16
3964,ls,1,1,0,51,0,0,0,Tue,3,290,16
3965,ls,1,1,0,51,0,0,0,Tue,3,290,16
3966,ls,1,1,0,51,1,0,0,Tue,3,290,16
3967,ls,1,1,0,51,0,0,0,Tue,3,290,16
3968,rw,1,1,0,51,1,0,0,Tue,3,290,16
3969,ls,1,1,0,52,1,0,0,Tue,3,290,11
3970,ls,1,1,0,52,1,0,0,Tue,3,290,11
3971,rw,1,1,0,52,1,0,0,Tue,3,290,11
3972,ls,1,1,0,52,0,0,0,Tue,3,290,11
3973,ls,1,1,0,52,1,0,0,Tue,3,290,11
3974,ls,1,1,0,52,1,0,0,Tue,3,290,11
3975,ls,1,1,0,52,1,0,0,Tue,3,290,11
3976,ls,1,1,0,52,0,0,0,Tue,3,290,11
3977,ls,1,1,0,52,1,0,0,Tue,3,290,11
3978,rw,1,1,0,52,0,0,0,Tue,3,290,11
3979,rw,1,1,0,52,1,0,0,Tue,3,290,11
3980,rw,1,1,0,53,0,0,0,Tue,3,290,21
3981,rw,1,1,0,53,1,0,0,Tue,3,290,21
3982,lw,1,1,0,53,1,0,0,Tue,3,290,21
3983,rw,1,1,0,53,0,0,0,Tue,3,290,21
3984,lw,1,1,0,53,0,0,0,Tue,3,290,21
3985,lw,1,1,0,53,1,0,0,Tue,3,290,21
3986,lw,1,1,0,53,1,0,0,Tue,3,290,21
3987,lw,1,1,0,53,1,0,0,Tue,3,290,21
3988,ls,1,1,0,53,0,0,0,Tue,3,290,21
3989,rw,1,1,0,53,1,0,0,Tue,3,290,21
3990,rw,1,1,0,53,0,0,0,Tue,3,290,21
3991,rw,1,1,0,53,0,0,0,Tue,3,290,21
3992,rw,1,1,0,53,0,0,0,Tue,3,290,21
3993,rw,1,1,0,53,1,0,0,Tue,3,290,21
3994,ls,1,1,0,53,1,0,0,Tue,3,290,21
3995,ls,1,1,0,53,0,0,0,Tue,3,290,21
3996,rw,1,1,0,53,0,0,0,Tue,3,290,21
3997,rw,1,1,0,53,0,0,0,Tue,3,290,21
3998,ls,1,1,0,53,0,0,0,Tue,3,290,21
3999,ls,1,1,0,53,1,0,0,Tue,3,290,21
4000,ls,1,1,0,53,1,0,0,Tue,3,290,21
4001,ls,1,1,0,54,0,0,0,Tue,3,290,11
4002,ls,1,1,0,54,0,0,0,Tue,3,290,11
4003,ls,1,1,0,54,0,0,0,Tue,3,290,11
4004,ls,1,1,0,54,0,0,0,Tue,3,290,11
4005,rs,1,1,0,54,0,0,0,Tue,3,290,11
4006,ls,1,1,0,54,0,0,0,Tue,3,290,11
4007,ls,1,1,0,54,1,0,0,Tue,3,290,11
4008,lw,1,1,0,54,0,0,0,Tue,3,290,11
4009,rw,1,1,0,54,0,0,0,Tue,3,290,11
4010,ls,1,1,0,54,0,0,0,Tue,3,290,11
4011,rs,1,1,0,54,0,0,0,Tue,3,290,11
4012,ls,1,1,0,55,1,0,0,Tue,3,290,6
4013,rw,1,1,0,55,1,0,0,Tue,3,290,6
4014,rw,1,1,0,55,1,0,0,Tue,3,290,6
4015,ls,1,1,0,55,0,0,0,Tue,3,290,6
4016,ls,1,1,0,55,1,0,0,Tue,3,290,6
4017,lw,1,1,0,55,1,0,0,Tue,3,290,6
4018,rw,1,1,0,56,1,0,0,Tue,3,290,12
4019,rw,1,1,0,56,0,0,0,Tue,3,290,12
4020,lw,1,1,0,56,0,0,0,Tue,3,290,12
4021,lw,1,1,0,56,1,0,0,Tue,3,290,12
4022,ls,1,1,0,56,1,0,0,Tue,3,290,12
4023,ls,1,1,0,56,1,0,0,Tue,3,290,12
4024,rw,1,1,0,56,0,0,0,Tue,3,290,12
4025,rw,1,1,0,56,1,0,0,Tue,3,290,12
4026,ls,1,1,0,56,0,0,0,Tue,3,290,12
4027,ls,1,1,0,56,0,0,0,Tue,3,290,12
4028,ls,1,1,0,56,1,0,0,Tue,3,290,12
4029,ls,1,1,0,56,1,0,0,Tue,3,290,12
4030,lw,1,1,0,57,0,0,0,Tue,3,290,2
4031,lw,1,1,0,57,1,0,0,Tue,3,290,2
4032,lw,1,1,0,58,0,0,0,Tue,3,290,8
4033,lw,1,1,0,58,1,0,0,Tue,3,290,8
4034,rw,1,1,0,58,0,0,0,Tue,3,290,8
4035,lw,1,1,0,58,0,0,0,Tue,3,290,8
4036,lw,1,1,0,58,0,0,0,Tue,3,290,8
4037,ls,1,1,0,58,1,0,0,Tue,3,290,8
4038,ls,1,1,0,58,1,0,0,Tue,3,290,8
4039,rs,1,1,0,58,1,0,0,Tue,3,290,8
4040,ls,1,1,0,59,1,0,0,Tue,3,290,7
4041,ls,1,1,0,59,1,0,0,Tue,3,290,7
4042,rs,1,1,0,59,1,0,0,Tue,3,290,7
4043,ls,1,1,0,59,1,0,0,Tue,3,290,7
4044,rs,1,1,0,59,1,0,0,Tue,3,290,7
4045,ls,1,1,0,59,1,0,0,Tue,3,290,7
4046,lw,1,1,0,59,1,0,0,Tue,3,290,7
4047,ls,1,1,0,40,0,0,0,Wed,3,295,14
4048,ls,1,1,0,40,1,0,0,Wed,3,295,14
4049,ls,1,1,0,40,1,0,0,Wed,3,295,14
4050,ls,1,1,0,40,1,0,0,Wed,3,295,14
4051,ls,1,1,0,40,0,0,0,Wed,3,295,14
4052,ls,1,1,0,40,1,0,0,Wed,3,295,14
4053,ls,1,1,0,40,1,0,0,Wed,3,295,14
4054,ls,1,1,0,40,1,0,0,Wed,3,295,14
4055,ls,1,1,0,40,1,0,0,Wed,3,295,14
4056,ls,1,1,0,40,1,0,0,Wed,3,295,14
4057,ls,1,1,0,40,0,0,0,Wed,3,295,14
4058,ls,1,1,0,40,1,0,0,Wed,3,295,14
4059,ls,1,1,0,40,0,0,0,Wed,3,295,14
4060,ls,1,1,0,40,0,0,0,Wed,3,295,14
4061,ls,1,1,0,41,1,0,0,Wed,3,295,6
4062,ls,1,1,0,41,0,0,0,Wed,3,295,6
4063,ls,1,1,0,41,0,0,0,Wed,3,295,6
4064,ls,1,1,0,41,0,0,0,Wed,3,295,6
4065,ls,1,1,0,41,1,0,0,Wed,3,295,6
4066,ls,1,1,0,41,0,0,0,Wed,3,295,6
4067,ls,1,1,0,42,0,0,0,Wed,3,295,21
4068,lw,1,1,0,42,1,0,0,Wed,3,295,21
4069,ls,1,1,0,42,1,0,0,Wed,3,295,21
4070,ls,1,1,0,42,0,0,0,Wed,3,295,21
4071,ls,1,1,0,42,0,0,0,Wed,3,295,21
4072,ls,1,1,0,42,0,0,0,Wed,3,295,21
4073,ls,1,1,0,42,1,0,0,Wed,3,295,21
4074,ls,1,1,0,42,1,0,0,Wed,3,295,21
4075,rw,1,1,0,42,0,0,0,Wed,3,295,21
4076,rw,1,1,0,42,0,0,0,Wed,3,295,21
4077,ls,1,1,0,42,1,0,0,Wed,3,295,21
4078,ls,1,1,0,42,1,0,0,Wed,3,295,21
4079,ls,1,1,0,42,0,0,0,Wed,3,295,21
4080,ls,1,1,0,42,0,0,0,Wed,3,295,21
4081,ls,1,1,0,42,0,0,0,Wed,3,295,21
4082,ls,1,1,0,42,1,0,0,Wed,3,295,21
4083,ls,1,1,0,42,1,0,0,Wed,3,295,21
4084,ls,1,1,0,42,1,0,0,Wed,3,295,21
4085,ls,1,1,0,42,1,0,0,Wed,3,295,21
4086,ls,1,1,0,42,1,0,0,Wed,3,295,21
4087,ls,1,1,0,42,1,0,0,Wed,3,295,21
4088,ls,1,1,0,43,1,0,0,Wed,3,295,9
4089,ls,1,1,0,43,1,0,0,Wed,3,295,9
4090,ls,1,1,0,43,1,0,0,Wed,3,295,9
4091,ls,1,1,0,43,1,0,0,Wed,3,295,9
4092,ls,1,1,0,43,0,0,0,Wed,3,295,9
4093,ls,1,1,0,43,0,0,0,Wed,3,295,9
4094,ls,1,1,0,43,1,0,0,Wed,3,295,9
4095,ls,1,1,0,43,1,0,0,Wed,3,295,9
4096,ls,1,1,0,43,1,0,0,Wed,3,295,9
4097,ls,1,1,0,44,0,0,0,Wed,3,295,20
4098,rw,1,1,0,44,1,0,0,Wed,3,295,20
4099,ls,1,1,0,44,0,0,0,Wed,3,295,20
4100,ls,1,1,0,44,1,0,0,Wed,3,295,20
4101,ls,1,1,0,44,1,0,0,Wed,3,295,20
4102,ls,1,1,0,44,0,0,0,Wed,3,295,20
4103,ls,1,1,0,44,1,0,0,Wed,3,295,20
4104,ls,1,1,0,44,1,0,0,Wed,3,295,20
4105,ls,1,1,0,44,1,0,0,Wed,3,295,20
4106,ls,1,1,0,44,1,0,0,Wed,3,295,20
4107,ls,1,1,0,44,1,0,0,Wed,3,295,20
4108,ls,1,1,0,44,0,0,0,Wed,3,295,20
4109,ls,1,1,0,44,0,0,0,Wed,3,295,20
4110,ls,1,1,0,44,1,0,0,Wed,3,295,20
4111,ls,1,1,0,44,1,0,0,Wed,3,295,20
4112,ls,1,1,0,44,1,0,0,Wed,3,295,20
4113,ls,1,1,0,44,1,0,0,Wed,3,295,20
4114,ls,1,1,0,44,0,0,0,Wed,3,295,20
4115,ls,1,1,0,44,0,0,0,Wed,3,295,20
4116,ls,1,1,0,44,1,0,0,Wed,3,295,20
4117,ls,1,1,0,45,0,0,0,Wed,3,295,28
4118,ls,1,1,0,45,0,0,0,Wed,3,295,28
4119,ls,1,1,0,45,0,0,0,Wed,3,295,28
4120,ls,1,1,0,45,1,0,0,Wed,3,295,28
4121,ls,1,1,0,45,0,0,0,Wed,3,295,28
4122,ls,1,1,0,45,0,0,0,Wed,3,295,28
4123,ls,1,1,0,45,0,0,0,Wed,3,295,28
4124,ls,1,1,0,45,1,0,0,Wed,3,295,28
4125,ls,1,1,0,45,0,0,0,Wed,3,295,28
4126,ls,1,1,0,45,0,0,0,Wed,3,295,28
4127,ls,1,1,0,45,1,0,0,Wed,3,295,28
4128,ls,1,1,0,45,0,0,0,Wed,3,295,28
4129,ls,1,1,0,45,1,0,0,Wed,3,295,28
4130,ls,1,1,0,45,1,0,0,Wed,3,295,28
4131,ls,1,1,0,45,1,0,0,Wed,3,295,28
4132,ls,1,1,0,45,1,0,0,Wed,3,295,28
4133,ls,1,1,0,45,0,0,0,Wed,3,295,28
4134,ls,1,1,0,45,1,0,0,Wed,3,295,28
4135,ls,1,1,0,45,1,0,0,Wed,3,295,28
4136,ls,1,1,0,45,1,0,0,Wed,3,295,28
4137,ls,1,1,0,45,0,0,0,Wed,3,295,28
4138,ls,1,1,0,45,1,0,0,Wed,3,295,28
4139,ls,1,1,0,45,0,0,0,Wed,3,295,28
4140,ls,1,1,0,45,1,0,0,Wed,3,295,28
4141,ls,1,1,0,45,1,0,0,Wed,3,295,28
4142,ls,1,1,0,45,1,0,0,Wed,3,295,28
4143,ls,1,1,0,45,1,0,0,Wed,3,295,28
4144,ls,1,1,0,45,1,0,0,Wed,3,295,28
4145,ls,1,1,0,46,1,0,0,Wed,3,295,7
4146,ls,1,1,0,46,1,0,0,Wed,3,295,7
4147,ls,1,1,0,46,1,0,0,Wed,3,295,7
4148,ls,1,1,0,46,0,0,0,Wed,3,295,7
4149,ls,1,1,0,46,0,0,0,Wed,3,295,7
4150,ls,1,1,0,46,1,0,0,Wed,3,295,7
4151,ls,1,1,0,46,0,0,0,Wed,3,295,7
4152,ls,1,1,0,47,1,0,0,Wed,3,295,40
4153,ls,1,1,0,47,0,0,0,Wed,3,295,40
4154,ls,1,1,0,47,1,0,0,Wed,3,295,40
4155,ls,1,1,0,47,0,0,0,Wed,3,295,40
4156,ls,1,1,0,47,1,0,0,Wed,3,295,40
4157,ls,1,1,0,47,1,0,0,Wed,3,295,40
4158,ls,1,1,0,47,0,0,0,Wed,3,295,40
4159,ls,1,1,0,47,1,0,0,Wed,3,295,40
4160,ls,1,1,0,47,0,0,0,Wed,3,295,40
4161,ls,1,1,0,47,0,0,0,Wed,3,295,40
4162,rw,1,1,0,47,0,0,0,Wed,3,295,40
4163,ls,1,1,0,47,1,0,0,Wed,3,295,40
4164,ls,1,1,0,47,1,0,0,Wed,3,295,40
4165,ls,1,1,0,47,0,0,0,Wed,3,295,40
4166,ls,1,1,0,47,0,0,0,Wed,3,295,40
4167,ls,1,1,0,47,1,0,0,Wed,3,295,40
4168,ls,1,1,0,47,0,0,0,Wed,3,295,40
4169,rw,1,1,0,47,0,0,0,Wed,3,295,40
4170,rw,1,1,0,47,0,0,0,Wed,3,295,40
4171,rw,1,1,0,47,0,0,0,Wed,3,295,40
4172,rw,1,1,0,47,0,0,0,Wed,3,295,40
4173,rw,1,1,0,47,1,0,0,Wed,3,295,40
4174,ls,1,1,0,47,1,0,0,Wed,3,295,40
4175,ls,1,1,0,47,1,0,0,Wed,3,295,40
4176,ls,1,1,0,47,1,0,0,Wed,3,295,40
4177,ls,1,1,0,47,0,0,0,Wed,3,295,40
4178,ls,1,1,0,47,1,0,0,Wed,3,295,40
4179,ls,1,1,0,47,0,0,0,Wed,3,295,40
4180,ls,1,1,0,47,0,0,0,Wed,3,295,40
4181,rw,1,1,0,47,1,0,0,Wed,3,295,40
4182,ls,1,1,0,47,0,0,0,Wed,3,295,40
4183,rw,1,1,0,47,0,0,0,Wed,3,295,40
4184,rw,1,1,0,47,0,0,0,Wed,3,295,40
4185,ls,1,1,0,47,1,0,0,Wed,3,295,40
4186,ls,1,1,0,47,0,0,0,Wed,3,295,40
4187,ls,1,1,0,47,0,0,0,Wed,3,295,40
4188,rw,1,1,0,47,0,0,0,Wed,3,295,40
4189,ls,1,1,0,47,1,0,0,Wed,3,295,40
4190,ls,1,1,0,47,0,0,0,Wed,3,295,40
4191,ls,1,1,0,47,0,0,0,Wed,3,295,40
4192,ls,1,1,0,48,1,0,0,Wed,3,295,15
4193,ls,1,1,0,48,1,0,0,Wed,3,295,15
4194,ls,1,1,0,48,0,0,0,Wed,3,295,15
4195,ls,1,1,0,48,0,0,0,Wed,3,295,15
4196,ls,1,1,0,48,0,0,0,Wed,3,295,15
4197,ls,1,1,0,48,0,0,0,Wed,3,295,15
4198,ls,1,1,0,48,0,0,0,Wed,3,295,15
4199,ls,1,1,0,48,0,0,0,Wed,3,295,15
4200,ls,1,1,0,48,1,0,0,Wed,3,295,15
4201,ls,1,1,0,48,1,0,0,Wed,3,295,15
4202,ls,1,1,0,48,1,0,0,Wed,3,295,15
4203,ls,1,1,0,48,1,0,0,Wed,3,295,15
4204,ls,1,1,0,48,1,0,0,Wed,3,295,15
4205,ls,1,1,0,48,1,0,0,Wed,3,295,15
4206,ls,1,1,0,48,1,0,0,Wed,3,295,15
4207,ls,1,1,0,49,0,0,0,Wed,3,295,23
4208,rw,1,1,0,49,0,0,0,Wed,3,295,23
4209,rw,1,1,0,49,0,0,0,Wed,3,295,23
4210,ls,1,1,0,49,0,0,0,Wed,3,295,23
4211,ls,1,1,0,49,0,0,0,Wed,3,295,23
4212,ls,1,1,0,49,0,0,0,Wed,3,295,23
4213,ls,1,1,0,49,1,0,0,Wed,3,295,23
4214,ls,1,1,0,49,1,0,0,Wed,3,295,23
4215,ls,1,1,0,49,0,0,0,Wed,3,295,23
4216,ls,1,1,0,49,1,0,0,Wed,3,295,23
4217,ls,1,1,0,49,0,0,0,Wed,3,295,23
4218,ls,1,1,0,49,1,0,0,Wed,3,295,23
4219,ls,1,1,0,49,0,0,0,Wed,3,295,23
4220,ls,1,1,0,49,0,0,0,Wed,3,295,23
4221,ls,1,1,0,49,1,0,0,Wed,3,295,23
4222,ls,1,1,0,49,1,0,0,Wed,3,295,23
4223,rw,1,1,0,49,1,0,0,Wed,3,295,23
4224,ls,1,1,0,49,0,0,0,Wed,3,295,23
4225,ls,1,1,0,49,1,0,0,Wed,3,295,23
4226,ls,1,1,0,49,1,0,0,Wed,3,295,23
4227,ls,1,1,0,49,0,0,0,Wed,3,295,23
4228,ls,1,1,0,49,1,0,0,Wed,3,295,23
4229,ls,1,1,0,49,1,0,0,Wed,3,295,23
4230,ls,1,1,0,50,0,0,0,Wed,3,295,23
4231,ls,1,1,0,50,0,0,0,Wed,3,295,23
4232,ls,1,1,0,50,1,0,0,Wed,3,295,23
4233,ls,1,1,0,50,0,0,0,Wed,3,295,23
4234,ls,1,1,0,50,1,0,0,Wed,3,295,23
4235,ls,1,1,0,50,0,0,0,Wed,3,295,23
4236,ls,1,1,0,50,1,0,0,Wed,3,295,23
4237,ls,1,1,0,50,1,0,0,Wed,3,295,23
4238,ls,1,1,0,50,1,0,0,Wed,3,295,23
4239,ls,1,1,0,50,1,0,0,Wed,3,295,23
4240,ls,1,1,0,50,1,0,0,Wed,3,295,23
4241,ls,1,1,0,50,1,0,0,Wed,3,295,23
4242,ls,1,1,0,50,1,0,0,Wed,3,295,23
4243,ls,1,1,0,50,1,0,0,Wed,3,295,23
4244,rs,1,1,0,50,1,0,0,Wed,3,295,23
4245,ls,1,1,0,50,1,0,0,Wed,3,295,23
4246,ls,1,1,0,50,1,0,0,Wed,3,295,23
4247,ls,1,1,0,50,1,0,0,Wed,3,295,23
4248,ls,1,1,0,50,1,0,0,Wed,3,295,23
4249,ls,1,1,0,50,1,0,0,Wed,3,295,23
4250,ls,1,1,0,50,1,0,0,Wed,3,295,23
4251,ls,1,1,0,50,0,0,0,Wed,3,295,23
4252,ls,1,1,0,50,1,0,0,Wed,3,295,23
4253,ls,1,1,0,51,1,0,0,Wed,3,295,13
4254,rw,1,1,0,51,1,0,0,Wed,3,295,13
4255,ls,1,1,0,51,1,0,0,Wed,3,295,13
4256,ls,1,1,0,51,1,0,0,Wed,3,295,13
4257,ls,1,1,0,51,0,0,0,Wed,3,295,13
4258,rw,1,1,0,51,1,0,0,Wed,3,295,13
4259,ls,1,1,0,51,0,0,0,Wed,3,295,13
4260,ls,1,1,0,51,0,0,0,Wed,3,295,13
4261,ls,1,1,0,51,1,0,0,Wed,3,295,13
4262,ls,1,1,0,51,0,0,0,Wed,3,295,13
4263,ls,1,1,0,51,0,0,0,Wed,3,295,13
4264,ls,1,1,0,51,1,0,0,Wed,3,295,13
4265,ls,1,1,0,51,1,0,0,Wed,3,295,13
4266,ls,1,1,0,52,1,0,0,Wed,3,295,30
4267,rw,1,1,0,52,0,0,0,Wed,3,295,30
4268,ls,1,1,0,52,0,0,0,Wed,3,295,30
4269,ls,1,1,0,52,0,0,0,Wed,3,295,30
4270,ls,1,1,0,52,0,0,0,Wed,3,295,30
4271,rw,1,1,0,52,0,0,0,Wed,3,295,30
4272,rw,1,1,0,52,1,0,0,Wed,3,295,30
4273,rw,1,1,0,52,1,0,0,Wed,3,295,30
4274,rw,1,1,0,52,0,0,0,Wed,3,295,30
4275,rw,1,1,0,52,1,0,0,Wed,3,295,30
4276,ls,1,1,0,52,0,0,0,Wed,3,295,30
4277,ls,1,1,0,52,1,0,0,Wed,3,295,30
4278,ls,1,1,0,52,1,0,0,Wed,3,295,30
4279,rw,1,1,0,52,0,0,0,Wed,3,295,30
4280,rw,1,1,0,52,1,0,0,Wed,3,295,30
4281,rw,1,1,0,52,1,0,0,Wed,3,295,30
4282,ls,1,1,0,52,1,0,0,Wed,3,295,30
4283,ls,1,1,0,52,1,0,0,Wed,3,295,30
4284,ls,1,1,0,52,1,0,0,Wed,3,295,30
4285,ls,1,1,0,52,1,0,0,Wed,3,295,30
4286,ls,1,1,0,52,1,0,0,Wed,3,295,30
4287,rw,1,1,0,52,1,0,0,Wed,3,295,30
4288,ls,1,1,0,52,1,0,0,Wed,3,295,30
4289,ls,1,1,0,52,0,0,0,Wed,3,295,30
4290,rw,1,1,0,52,1,0,0,Wed,3,295,30
4291,ls,1,1,0,52,1,0,0,Wed,3,295,30
4292,ls,1,1,0,52,0,0,0,Wed,3,295,30
4293,ls,1,1,0,52,1,0,0,Wed,3,295,30
4294,ls,1,1,0,52,1,0,0,Wed,3,295,30
4295,ls,1,1,0,52,1,0,0,Wed,3,295,30
4296,ls,1,1,0,53,1,0,0,Wed,3,295,8
4297,ls,1,1,0,53,1,0,0,Wed,3,295,8
4298,ls,1,1,0,53,1,0,0,Wed,3,295,8
4299,rw,1,1,0,53,0,0,0,Wed,3,295,8
4300,ls,1,1,0,53,0,0,0,Wed,3,295,8
4301,ls,1,1,0,53,0,0,0,Wed,3,295,8
4302,ls,1,1,0,53,0,0,0,Wed,3,295,8
4303,ls,1,1,0,53,1,0,0,Wed,3,295,8
4304,ls,1,1,0,54,0,0,0,Wed,3,295,15
4305,lw,1,1,0,54,0,0,0,Wed,3,295,15
4306,rw,1,1,0,54,0,0,0,Wed,3,295,15
4307,rw,1,1,0,54,0,0,0,Wed,3,295,15
4308,rw,1,1,0,54,0,0,0,Wed,3,295,15
4309,rw,1,1,0,54,1,0,0,Wed,3,295,15
4310,rw,1,1,0,54,0,0,0,Wed,3,295,15
4311,ls,1,1,0,54,1,0,0,Wed,3,295,15
4312,rw,1,1,0,54,1,0,0,Wed,3,295,15
4313,rw,1,1,0,54,1,0,0,Wed,3,295,15
4314,lw,1,1,0,54,1,0,0,Wed,3,295,15
4315,lw,1,1,0,54,1,0,0,Wed,3,295,15
4316,lw,1,1,0,54,1,0,0,Wed,3,295,15
4317,lw,1,1,0,54,0,0,0,Wed,3,295,15
4318,ls,1,1,0,54,0,0,0,Wed,3,295,15
4319,rw,1,1,0,55,0,0,0,Wed,3,295,6
4320,ls,1,1,0,55,1,0,0,Wed,3,295,6
4321,rs,1,1,0,55,0,0,0,Wed,3,295,6
4322,ls,1,1,0,55,1,0,0,Wed,3,295,6
4323,ls,1,1,0,55,1,0,0,Wed,3,295,6
4324,rw,1,1,0,55,0,0,0,Wed,3,295,6
4325,lw,1,1,0,56,0,0,0,Wed,3,295,2
4326,lw,1,1,0,56,1,0,0,Wed,3,295,2
4327,rw,1,1,0,57,0,0,0,Wed,3,295,9
4328,rw,1,1,0,57,0,0,0,Wed,3,295,9
4329,rw,1,1,0,57,1,0,0,Wed,3,295,9
4330,lw,1,1,0,57,0,0,0,Wed,3,295,9
4331,ls,1,1,0,57,0,0,0,Wed,3,295,9
4332,ls,1,1,0,57,0,0,0,Wed,3,295,9
4333,ls,1,1,0,57,1,0,0,Wed,3,295,9
4334,ls,1,1,0,57,1,0,0,Wed,3,295,9
4335,ls,1,1,0,57,1,0,0,Wed,3,295,9
4336,ls,1,1,0,58,1,0,0,Wed,3,295,2
4337,ls,1,1,0,58,0,0,0,Wed,3,295,2
4338,rw,1,1,0,59,0,0,0,Wed,3,295,4
4339,ls,1,1,0,59,1,0,0,Wed,3,295,4
4340,ls,1,1,0,59,1,0,0,Wed,3,295,4
4341,lw,1,1,0,59,1,0,0,Wed,3,295,4
4342,rw,1,1,0,40,0,0,0,Thu,3,243,2
4343,ls,1,1,0,40,1,0,0,Thu,3,243,2
4344,ls,1,1,0,41,1,0,0,Thu,3,243,14
4345,ls,1,1,0,41,1,0,0,Thu,3,243,14
4346,ls,1,1,0,41,0,0,0,Thu,3,243,14
4347,ls,1,1,0,41,0,0,0,Thu,3,243,14
4348,ls,1,1,0,41,1,0,0,Thu,3,243,14
4349,ls,1,1,0,41,1,0,0,Thu,3,243,14
4350,ls,1,1,0,41,0,0,0,Thu,3,243,14
4351,ls,1,1,0,41,0,0,0,Thu,3,243,14
4352,ls,1,1,0,41,0,0,0,Thu,3,243,14
4353,ls,1,1,0,41,1,0,0,Thu,3,243,14
4354,ls,1,1,0,41,0,0,0,Thu,3,243,14
4355,ls,1,1,0,41,1,0,0,Thu,3,243,14
4356,ls,1,1,0,41,1,0,0,Thu,3,243,14
4357,ls,1,1,0,41,1,0,0,Thu,3,243,14
4358,ls,1,1,0,42,1,0,0,Thu,3,243,6
4359,ls,1,1,0,42,1,0,0,Thu,3,243,6
4360,ls,1,1,0,42,1,0,0,Thu,3,243,6
4361,ls,1,1,0,42,0,0,0,Thu,3,243,6
4362,ls,1,1,0,42,1,0,0,Thu,3,243,6
4363,ls,1,1,0,42,1,0,0,Thu,3,243,6
4364,rw,1,1,0,43,1,0,0,Thu,3,243,15
4365,rw,1,1,0,43,0,0,0,Thu,3,243,15
4366,ls,1,1,0,43,1,0,0,Thu,3,243,15
4367,ls,1,1,0,43,1,0,0,Thu,3,243,15
4368,ls,1,1,0,43,0,0,0,Thu,3,243,15
4369,ls,1,1,0,43,1,0,0,Thu,3,243,15
4370,ls,1,1,0,43,1,0,0,Thu,3,243,15
4371,ls,1,1,0,43,1,0,0,Thu,3,243,15
4372,ls,1,1,0,43,1,0,0,Thu,3,243,15
4373,ls,1,1,0,43,1,0,0,Thu,3,243,15
4374,ls,1,1,0,43,0,0,0,Thu,3,243,15
4375,ls,1,1,0,43,0,0,0,Thu,3,243,15
4376,ls,1,1,0,43,1,0,0,Thu,3,243,15
4377,ls,1,1,0,43,1,0,0,Thu,3,243,15
4378,ls,1,1,0,43,0,0,0,Thu,3,243,15
4379,ls,1,1,0,44,1,0,0,Thu,3,243,32
4380,ls,1,1,0,44,0,0,0,Thu,3,243,32
4381,ls,1,1,0,44,0,0,0,Thu,3,243,32
4382,ls,1,1,0,44,1,0,0,Thu,3,243,32
4383,ls,1,1,0,44,1,0,0,Thu,3,243,32
4384,ls,1,1,0,44,1,0,0,Thu,3,243,32
4385,ls,1,1,0,44,0,0,0,Thu,3,243,32
4386,ls,1,1,0,44,1,0,0,Thu,3,243,32
4387,ls,1,1,0,44,1,0,0,Thu,3,243,32
4388,ls,1,1,0,44,0,0,0,Thu,3,243,32
4389,ls,1,1,0,44,0,0,0,Thu,3,243,32
4390,ls,1,1,0,44,0,0,0,Thu,3,243,32
