id,ride_style,speed,poster,staff,time,is_female,is_assistant,is_raining,day,week,total_passenger
2889,ls,1,0,0,48,0,0,0,Thu,1,255
2890,ls,1,0,0,48,0,0,0,Thu,1,255
2891,ls,1,0,0,48,1,0,0,Thu,1,255
2892,ls,1,0,0,48,1,0,0,Thu,1,255
2893,ls,1,0,0,48,0,0,0,Thu,1,255
2894,ls,1,0,0,48,1,0,0,Thu,1,255
2895,ls,1,0,0,49,1,0,0,Thu,1,255
2896,ls,1,0,0,49,1,0,0,Thu,1,255
2897,rw,1,0,0,49,0,0,0,Thu,1,255
2898,ls,1,0,0,49,1,0,0,Thu,1,255
2899,ls,1,0,0,49,1,0,0,Thu,1,255
2900,ls,1,0,0,49,1,0,0,Thu,1,255
2901,ls,1,0,0,49,1,0,0,Thu,1,255
2902,ls,1,0,0,49,1,0,0,Thu,1,255
2903,rw,1,0,0,49,1,0,0,Thu,1,255
2904,ls,1,0,0,49,0,0,0,Thu,1,255
2905,ls,1,0,0,49,0,0,0,Thu,1,255
2906,rw,1,0,0,49,0,0,0,Thu,1,255
2907,ls,1,0,0,49,1,0,0,Thu,1,255
2908,ls,1,0,0,49,0,0,0,Thu,1,255
2909,ls,1,0,0,49,1,0,0,Thu,1,255
2910,ls,1,0,0,49,0,0,0,Thu,1,255
2911,ls,1,0,0,49,0,0,0,Thu,1,255
2912,ls,1,0,0,49,1,0,0,Thu,1,255
2913,rw,1,0,0,49,0,0,0,Thu,1,255
2914,ls,1,0,0,49,1,0,0,Thu,1,255
2915,rw,1,0,0,49,0,0,0,Thu,1,255
2916,ls,1,0,0,49,1,0,0,Thu,1,255
2917,ls,1,0,0,49,0,0,0,Thu,1,255
2918,rw,1,0,0,49,0,0,0,Thu,1,255
2919,ls,1,0,0,49,1,0,0,Thu,1,255
2920,ls,1,0,0,49,1,0,0,Thu,1,255
2921,ls,1,0,0,49,1,0,0,Thu,1,255
2922,ls,1,0,0,49,0,0,0,Thu,1,255
2923,ls,1,0,0,50,0,0,0,Thu,1,255
2924,ls,1,0,0,50,0,0,0,Thu,1,255
2925,ls,1,0,0,50,0,0,0,Thu,1,255
2926,ls,1,0,0,50,1,0,0,Thu,1,255
2927,ls,1,0,0,50,1,0,0,Thu,1,255
2928,ls,1,0,0,50,1,0,0,Thu,1,255
2929,ls,1,0,0,50,0,0,0,Thu,1,255
2930,ls,1,0,0,50,0,0,0,Thu,1,255
2931,ls,1,0,0,50,0,0,0,Thu,1,255
2932,ls,1,0,0,50,1,0,0,Thu,1,255
2933,lw,1,0,0,51,0,0,0,Thu,1,255
2934,lw,1,0,0,51,1,0,0,Thu,1,255
2935,rw,1,0,0,51,0,0,0,Thu,1,255
2936,ls,1,0,0,51,0,0,0,Thu,1,255
2937,lw,1,0,0,51,0,0,0,Thu,1,255
2938,rw,1,0,0,51,0,0,0,Thu,1,255
2939,lw,1,0,0,51,1,0,0,Thu,1,255
2940,lw,1,0,0,51,1,0,0,Thu,1,255
2941,ls,1,0,0,51,1,0,0,Thu,1,255
2942,ls,1,0,0,51,1,0,0,Thu,1,255
2943,ls,1,0,0,52,0,0,0,Thu,1,255
2944,ls,1,0,0,52,0,0,0,Thu,1,255
2945,ls,1,0,0,52,0,0,0,Thu,1,255
2946,ls,1,0,0,52,1,0,0,Thu,1,255
2947,ls,1,0,0,52,1,0,0,Thu,1,255
2948,ls,1,0,0,52,1,0,0,Thu,1,255
2949,ls,1,0,0,52,1,0,0,Thu,1,255
2950,ls,1,0,0,52,1,0,0,Thu,1,255
2951,ls,1,0,0,52,0,0,0,Thu,1,255
2952,ls,1,0,0,52,1,0,0,Thu,1,255
2953,ls,1,0,0,52,1,0,0,Thu,1,255
2954,ls,1,0,0,52,0,0,0,Thu,1,255
2955,ls,1,0,0,53,0,0,0,Thu,1,255
2956,lw,1,0,0,53,1,0,0,Thu,1,255
2957,rw,1,0,0,53,0,0,0,Thu,1,255
2958,rw,1,0,0,53,0,0,0,Thu,1,255
2959,lw,1,0,0,53,1,0,0,Thu,1,255
2960,rw,1,0,0,53,0,0,0,Thu,1,255
2961,ls,1,0,0,53,1,0,0,Thu,1,255
2962,rw,1,0,0,53,0,0,0,Thu,1,255
2963,rw,1,0,0,53,1,0,0,Thu,1,255
2964,rw,1,0,0,53,1,0,0,Thu,1,255
2965,ls,1,0,0,53,1,0,0,Thu,1,255
2966,rw,1,0,0,53,1,0,0,Thu,1,255
2967,rw,1,0,0,53,0,0,0,Thu,1,255
2968,rw,1,0,0,53,1,0,0,Thu,1,255
2969,rw,1,0,0,54,1,0,0,Thu,1,255
2970,rw,1,0,0,54,0,0,0,Thu,1,255
2971,rw,1,0,0,54,0,0,0,Thu,1,255
2972,rw,1,0,0,54,1,0,0,Thu,1,255
2973,rw,1,0,0,54,1,0,0,Thu,1,255
2974,ls,1,0,0,54,0,0,0,Thu,1,255
2975,rw,1,0,0,54,1,0,0,Thu,1,255
2976,rw,1,0,0,54,1,0,0,Thu,1,255
2977,ls,1,0,0,54,1,0,0,Thu,1,255
2978,rw,1,0,0,54,0,0,0,Thu,1,255
2979,rw,1,0,0,54,0,0,0,Thu,1,255
2980,ls,1,0,0,54,1,0,0,Thu,1,255
2981,ls,1,0,0,54,0,0,0,Thu,1,255
2982,rw,1,0,0,54,1,0,0,Thu,1,255
2983,rw,1,0,0,54,0,0,0,Thu,1,255
2984,rw,1,0,0,54,0,0,0,Thu,1,255
2985,rw,1,0,0,54,0,0,0,Thu,1,255
2986,rw,1,0,0,54,0,0,0,Thu,1,255
2987,ls,1,0,0,54,1,0,0,Thu,1,255
2988,ls,1,0,0,54,0,0,0,Thu,1,255
2989,ls,1,0,0,54,1,0,0,Thu,1,255
2990,rw,1,0,0,55,0,0,0,Thu,1,255
2991,rw,1,0,0,55,0,0,0,Thu,1,255
2992,ls,1,0,0,56,1,0,0,Thu,1,255
2993,lw,1,0,0,56,0,0,0,Thu,1,255
2994,lw,1,0,0,56,1,0,0,Thu,1,255
2995,lw,1,0,0,56,1,0,0,Thu,1,255
2996,lw,1,0,0,57,1,0,0,Thu,1,255
2997,ls,1,0,0,57,1,0,0,Thu,1,255
2998,ls,1,0,0,57,1,0,0,Thu,1,255
2999,ls,1,0,0,58,1,0,0,Thu,1,255
3000,ls,1,0,0,59,0,0,0,Thu,1,255
3001,ls,1,0,0,59,1,0,0,Thu,1,255
3002,ls,1,0,0,59,1,0,0,Thu,1,255
3003,ls,1,0,0,40,1,0,0,Fri,1,431
3004,ls,1,0,0,40,1,0,0,Fri,1,431
3005,ls,1,0,0,40,1,0,0,Fri,1,431
3006,ls,1,0,0,40,0,0,0,Fri,1,431
3007,ls,1,0,0,40,1,0,0,Fri,1,431
3008,ls,1,0,0,40,1,0,0,Fri,1,431
3009,ls,1,0,0,40,1,0,0,Fri,1,431
3010,ls,1,0,0,40,1,0,0,Fri,1,431
3011,ls,1,0,0,40,1,0,0,Fri,1,431
3012,ls,1,0,0,40,1,0,0,Fri,1,431
3013,ls,1,0,0,40,1,0,0,Fri,1,431
3014,ls,1,0,0,40,1,0,0,Fri,1,431
3015,ls,1,0,0,40,1,0,0,Fri,1,431
3016,ls,1,0,0,41,1,0,0,Fri,1,431
3017,ls,1,0,0,41,1,0,0,Fri,1,431
3018,ls,1,0,0,41,0,0,0,Fri,1,431
3019,ls,1,0,0,41,1,0,0,Fri,1,431
3020,ls,1,0,0,41,1,0,0,Fri,1,431
3021,ls,1,0,0,41,1,0,0,Fri,1,431
3022,ls,1,0,0,41,1,0,0,Fri,1,431
3023,ls,1,0,0,41,1,0,0,Fri,1,431
3024,ls,1,0,0,41,1,0,0,Fri,1,431
3025,ls,1,0,0,41,1,0,0,Fri,1,431
3026,ls,1,0,0,41,1,0,0,Fri,1,431
3027,ls,1,0,0,41,0,0,0,Fri,1,431
3028,ls,1,0,0,41,1,0,0,Fri,1,431
3029,ls,1,0,0,41,0,0,0,Fri,1,431
3030,ls,1,0,0,41,1,0,0,Fri,1,431
3031,ls,1,0,0,41,1,0,0,Fri,1,431
3032,ls,1,0,0,41,1,0,0,Fri,1,431
3033,ls,1,0,0,41,1,0,0,Fri,1,431
3034,ls,1,0,0,41,0,0,0,Fri,1,431
3035,ls,1,0,0,41,1,0,0,Fri,1,431
3036,ls,1,0,0,41,0,0,0,Fri,1,431
3037,ls,1,0,0,41,0,0,0,Fri,1,431
3038,ls,1,0,0,41,0,0,0,Fri,1,431
3039,ls,1,0,0,41,1,0,0,Fri,1,431
3040,ls,1,0,0,41,0,0,0,Fri,1,431
3041,ls,1,0,0,41,1,0,0,Fri,1,431
3042,ls,1,0,0,41,1,0,0,Fri,1,431
3043,ls,1,0,0,41,1,0,0,Fri,1,431
3044,ls,1,0,0,42,0,0,0,Fri,1,431
3045,ls,1,0,0,42,1,0,0,Fri,1,431
3046,ls,1,0,0,42,1,0,0,Fri,1,431
3047,ls,1,0,0,42,0,0,0,Fri,1,431
3048,ls,1,0,0,42,1,0,0,Fri,1,431
3049,ls,1,0,0,42,1,0,0,Fri,1,431
3050,ls,1,0,0,42,1,0,0,Fri,1,431
3051,ls,1,0,0,42,1,0,0,Fri,1,431
3052,ls,1,0,0,42,0,0,0,Fri,1,431
3053,ls,1,0,0,42,1,0,0,Fri,1,431
3054,ls,1,0,0,42,0,0,0,Fri,1,431
3055,ls,1,0,0,42,1,0,0,Fri,1,431
3056,ls,1,0,0,42,1,0,0,Fri,1,431
3057,ls,1,0,0,42,1,0,0,Fri,1,431
3058,ls,1,0,0,42,1,0,0,Fri,1,431
3059,ls,1,0,0,43,0,0,0,Fri,1,431
3060,rw,1,0,0,43,1,0,0,Fri,1,431
3061,ls,1,0,0,43,1,0,0,Fri,1,431
3062,ls,1,0,0,43,1,0,0,Fri,1,431
3063,ls,1,0,0,43,1,0,0,Fri,1,431
3064,ls,1,0,0,43,1,0,0,Fri,1,431
3065,ls,1,0,0,43,1,0,0,Fri,1,431
3066,ls,1,0,0,43,1,0,0,Fri,1,431
3067,ls,1,0,0,43,0,0,0,Fri,1,431
3068,ls,1,0,0,43,1,0,0,Fri,1,431
3069,ls,1,0,0,43,0,0,0,Fri,1,431
3070,ls,1,0,0,43,1,0,0,Fri,1,431
3071,ls,1,0,0,43,1,0,0,Fri,1,431
3072,ls,1,0,0,43,1,0,0,Fri,1,431
3073,rw,1,0,0,43,1,0,0,Fri,1,431
3074,ls,1,0,0,43,1,0,0,Fri,1,431
3075,ls,1,0,0,43,0,0,0,Fri,1,431
3076,ls,1,0,0,43,1,0,0,Fri,1,431
3077,ls,1,0,0,43,0,0,0,Fri,1,431
3078,ls,1,0,0,43,0,0,0,Fri,1,431
3079,ls,1,0,0,44,1,0,0,Fri,1,431
3080,rw,1,0,0,44,0,0,0,Fri,1,431
3081,ls,1,0,0,44,1,0,0,Fri,1,431
3082,ls,1,0,0,44,1,0,0,Fri,1,431
3083,rw,1,0,0,44,0,0,0,Fri,1,431
3084,ls,1,0,0,44,1,0,0,Fri,1,431
3085,ls,1,0,0,44,1,0,0,Fri,1,431
3086,ls,1,0,0,44,1,0,0,Fri,1,431
3087,rw,1,0,0,44,1,0,0,Fri,1,431
3088,ls,1,0,0,44,0,0,0,Fri,1,431
3089,ls,1,0,0,44,0,0,0,Fri,1,431
3090,ls,1,0,0,44,0,0,0,Fri,1,431
3091,ls,1,0,0,44,1,0,0,Fri,1,431
3092,ls,1,0,0,44,1,0,0,Fri,1,431
3093,ls,1,0,0,44,1,0,0,Fri,1,431
3094,rw,1,0,0,44,1,0,0,Fri,1,431
3095,ls,1,0,0,44,1,0,0,Fri,1,431
3096,ls,1,0,0,44,1,0,0,Fri,1,431
3097,rw,1,0,0,44,1,0,0,Fri,1,431
3098,ls,1,0,0,44,1,0,0,Fri,1,431
3099,ls,1,0,0,44,1,0,0,Fri,1,431
3100,ls,1,0,0,44,1,0,0,Fri,1,431
3101,rw,1,0,0,44,1,0,0,Fri,1,431
3102,ls,1,0,0,44,1,0,0,Fri,1,431
3103,ls,1,0,0,44,0,0,0,Fri,1,431
3104,ls,1,0,0,44,1,0,0,Fri,1,431
3105,ls,1,0,0,44,0,0,0,Fri,1,431
3106,ls,1,0,0,44,0,0,0,Fri,1,431
3107,ls,1,0,0,44,0,0,0,Fri,1,431
3108,ls,1,0,0,44,1,0,0,Fri,1,431
3109,ls,1,0,0,44,0,0,0,Fri,1,431
3110,rw,1,0,0,44,1,0,0,Fri,1,431
3111,ls,1,0,0,44,0,0,0,Fri,1,431
3112,ls,1,0,0,44,0,0,0,Fri,1,431
3113,ls,1,0,0,44,1,0,0,Fri,1,431
3114,ls,1,0,0,44,1,0,0,Fri,1,431
3115,ls,1,0,0,44,1,0,0,Fri,1,431
3116,ls,1,0,0,44,1,0,0,Fri,1,431
3117,ls,1,0,0,44,1,0,0,Fri,1,431
3118,ls,1,0,0,44,0,0,0,Fri,1,431
3119,ls,1,0,0,44,1,0,0,Fri,1,431
3120,ls,1,0,0,44,1,0,0,Fri,1,431
3121,ls,1,0,0,44,0,0,0,Fri,1,431
3122,ls,1,0,0,44,0,0,0,Fri,1,431
3123,ls,1,0,0,44,1,0,0,Fri,1,431
3124,ls,1,0,0,45,1,0,0,Fri,1,431
3125,ls,1,0,0,45,1,0,0,Fri,1,431
3126,ls,1,0,0,45,1,0,0,Fri,1,431
3127,ls,1,0,0,45,0,0,0,Fri,1,431
3128,ls,1,0,0,45,1,0,0,Fri,1,431
3129,ls,1,0,0,45,1,0,0,Fri,1,431
3130,ls,1,0,0,45,0,0,0,Fri,1,431
3131,ls,1,0,0,45,0,0,0,Fri,1,431
3132,ls,1,0,0,45,0,0,0,Fri,1,431
3133,ls,1,0,0,45,1,0,0,Fri,1,431
3134,ls,1,0,0,45,1,0,0,Fri,1,431
3135,ls,1,0,0,45,1,0,0,Fri,1,431
3136,ls,1,0,0,45,1,0,0,Fri,1,431
3137,ls,1,0,0,45,0,0,0,Fri,1,431
3138,ls,1,0,0,45,0,0,0,Fri,1,431
3139,ls,1,0,0,45,1,0,0,Fri,1,431
3140,ls,1,0,0,45,0,0,0,Fri,1,431
3141,ls,1,0,0,45,1,0,0,Fri,1,431
3142,ls,1,0,0,45,1,0,0,Fri,1,431
3143,ls,1,0,0,45,1,0,0,Fri,1,431
3144,ls,1,0,0,45,1,0,0,Fri,1,431
3145,ls,1,0,0,45,1,0,0,Fri,1,431
3146,rw,1,0,0,45,1,0,0,Fri,1,431
3147,ls,1,0,0,45,1,0,0,Fri,1,431
3148,ls,1,0,0,45,0,0,0,Fri,1,431
3149,ls,1,0,0,45,0,0,0,Fri,1,431
3150,ls,1,0,0,45,0,0,0,Fri,1,431
3151,ls,1,0,0,45,0,0,0,Fri,1,431
3152,ls,1,0,0,45,1,0,0,Fri,1,431
3153,ls,1,0,0,45,1,0,0,Fri,1,431
3154,ls,1,0,0,45,0,0,0,Fri,1,431
3155,ls,1,0,0,45,0,0,0,Fri,1,431
3156,ls,1,0,0,45,0,0,0,Fri,1,431
3157,ls,1,0,0,45,1,0,0,Fri,1,431
3158,ls,1,0,0,45,0,0,0,Fri,1,431
3159,ls,1,0,0,45,0,0,0,Fri,1,431
3160,rw,1,0,0,46,0,0,0,Fri,1,431
3161,ls,1,0,0,46,1,0,0,Fri,1,431
3162,ls,1,0,0,46,1,0,0,Fri,1,431
3163,rs,1,0,0,46,1,0,0,Fri,1,431
3164,ls,1,0,0,46,0,0,0,Fri,1,431
3165,ls,1,0,0,46,0,0,0,Fri,1,431
3166,ls,1,0,0,46,1,0,0,Fri,1,431
3167,ls,1,0,0,46,1,0,0,Fri,1,431
3168,ls,1,0,0,46,1,0,0,Fri,1,431
3169,ls,1,0,0,46,1,0,0,Fri,1,431
3170,rw,1,0,0,46,0,0,0,Fri,1,431
3171,ls,1,0,0,46,1,0,0,Fri,1,431
3172,ls,1,0,0,46,1,0,0,Fri,1,431
3173,ls,1,0,0,46,1,0,0,Fri,1,431
3174,ls,1,0,0,46,1,0,0,Fri,1,431
3175,ls,1,0,0,46,1,0,0,Fri,1,431
3176,ls,1,0,0,46,1,0,0,Fri,1,431
3177,ls,1,0,0,46,0,0,0,Fri,1,431
3178,ls,1,0,0,46,1,0,0,Fri,1,431
3179,ls,1,0,0,46,1,0,0,Fri,1,431
3180,rw,1,0,0,46,1,0,0,Fri,1,431
3181,ls,1,0,0,46,1,0,0,Fri,1,431
3182,ls,1,0,0,46,1,0,0,Fri,1,431
3183,ls,1,0,0,46,1,0,0,Fri,1,431
3184,ls,1,0,0,46,1,0,0,Fri,1,431
3185,ls,1,0,0,46,1,0,0,Fri,1,431
3186,ls,1,0,0,46,0,0,0,Fri,1,431
3187,ls,1,0,0,46,1,0,0,Fri,1,431
3188,ls,1,0,0,46,1,0,0,Fri,1,431
3189,ls,1,0,0,47,1,0,0,Fri,1,431
3190,rw,1,0,0,47,0,0,0,Fri,1,431
3191,ls,1,0,0,47,1,0,0,Fri,1,431
3192,ls,1,0,0,47,1,0,0,Fri,1,431
3193,rw,1,0,0,47,1,0,0,Fri,1,431
3194,ls,1,0,0,47,1,0,0,Fri,1,431
3195,ls,1,0,0,47,1,0,0,Fri,1,431
3196,ls,1,0,0,47,0,0,0,Fri,1,431
3197,rw,1,0,0,47,1,0,0,Fri,1,431
3198,ls,1,0,0,47,1,0,0,Fri,1,431
3199,ls,1,0,0,47,1,0,0,Fri,1,431
3200,ls,1,0,0,47,0,0,0,Fri,1,431
3201,ls,1,0,0,47,1,0,0,Fri,1,431
3202,ls,1,0,0,47,0,0,0,Fri,1,431
3203,rw,1,0,0,47,1,0,0,Fri,1,431
3204,ls,1,0,0,47,1,0,0,Fri,1,431
3205,ls,1,0,0,47,1,0,0,Fri,1,431
3206,rw,1,0,0,47,1,0,0,Fri,1,431
3207,ls,1,0,0,47,1,0,0,Fri,1,431
3208,ls,1,0,0,47,0,0,0,Fri,1,431
3209,ls,1,0,0,47,1,0,0,Fri,1,431
3210,ls,1,0,0,47,0,0,0,Fri,1,431
3211,ls,1,0,0,47,0,0,0,Fri,1,431
3212,ls,1,0,0,47,0,0,0,Fri,1,431
3213,ls,1,0,0,47,1,0,0,Fri,1,431
3214,ls,1,0,0,47,1,0,0,Fri,1,431
3215,ls,1,0,0,47,1,0,0,Fri,1,431
3216,ls,1,0,0,47,1,0,0,Fri,1,431
3217,ls,1,0,0,47,0,0,0,Fri,1,431
3218,ls,1,0,0,47,1,0,0,Fri,1,431
3219,ls,1,0,0,47,1,0,0,Fri,1,431
3220,ls,1,0,0,47,1,0,0,Fri,1,431
3221,ls,1,0,0,47,0,0,0,Fri,1,431
3222,ls,1,0,0,47,0,0,0,Fri,1,431
3223,ls,1,0,0,47,1,0,0,Fri,1,431
3224,ls,1,0,0,47,0,0,0,Fri,1,431
3225,ls,1,0,0,47,1,0,0,Fri,1,431
3226,ls,1,0,0,47,0,0,0,Fri,1,431
3227,ls,1,0,0,47,1,0,0,Fri,1,431
3228,ls,1,0,0,48,1,0,0,Fri,1,431
3229,ls,1,0,0,48,0,0,0,Fri,1,431
3230,lw,1,0,0,48,1,0,0,Fri,1,431
3231,rw,1,0,0,48,0,0,0,Fri,1,431
3232,ls,1,0,0,48,1,0,0,Fri,1,431
3233,ls,1,0,0,48,1,0,0,Fri,1,431
3234,ls,1,0,0,48,1,0,0,Fri,1,431
3235,rw,1,0,0,48,1,0,0,Fri,1,431
3236,ls,1,0,0,48,1,0,0,Fri,1,431
3237,ls,1,0,0,48,0,0,0,Fri,1,431
3238,ls,1,0,0,48,1,0,0,Fri,1,431
3239,ls,1,0,0,48,0,0,0,Fri,1,431
3240,ls,1,0,0,48,0,0,0,Fri,1,431
3241,ls,1,0,0,48,1,0,0,Fri,1,431
3242,ls,1,0,0,48,1,0,0,Fri,1,431
3243,ls,1,0,0,48,1,0,0,Fri,1,431
3244,ls,1,0,0,48,0,0,0,Fri,1,431
3245,ls,1,0,0,48,1,0,0,Fri,1,431
3246,ls,1,0,0,48,1,0,0,Fri,1,431
3247,ls,1,0,0,48,1,0,0,Fri,1,431
3248,ls,1,0,0,48,1,0,0,Fri,1,431
3249,ls,1,0,0,49,1,0,0,Fri,1,431
3250,ls,1,0,0,49,1,0,0,Fri,1,431
3251,ls,1,0,0,49,1,0,0,Fri,1,431
3252,ls,1,0,0,49,1,0,0,Fri,1,431
3253,ls,1,0,0,49,0,0,0,Fri,1,431
3254,ls,1,0,0,49,1,0,0,Fri,1,431
3255,ls,1,0,0,49,1,0,0,Fri,1,431
3256,ls,1,0,0,49,0,0,0,Fri,1,431
3257,ls,1,0,0,49,0,0,0,Fri,1,431
3258,ls,1,0,0,49,1,0,0,Fri,1,431
3259,ls,1,0,0,49,1,0,0,Fri,1,431
3260,ls,1,0,0,49,1,0,0,Fri,1,431
3261,ls,1,0,0,49,1,0,0,Fri,1,431
3262,ls,1,0,0,49,1,0,0,Fri,1,431
3263,ls,1,0,0,49,0,0,0,Fri,1,431
3264,ls,1,0,0,49,1,0,0,Fri,1,431
3265,ls,1,0,0,49,1,0,0,Fri,1,431
3266,ls,1,0,0,49,1,0,0,Fri,1,431
3267,rw,1,0,0,49,1,0,0,Fri,1,431
3268,rw,1,0,0,49,1,0,0,Fri,1,431
3269,ls,1,0,0,49,0,0,0,Fri,1,431
3270,ls,1,0,0,49,1,0,0,Fri,1,431
3271,ls,1,0,0,49,0,0,0,Fri,1,431
3272,ls,1,0,0,49,0,0,0,Fri,1,431
3273,ls,1,0,0,49,0,0,0,Fri,1,431
3274,ls,1,0,0,49,1,0,0,Fri,1,431
3275,ls,1,0,0,49,1,0,0,Fri,1,431
3276,rw,1,0,0,49,0,0,0,Fri,1,431
3277,rw,1,0,0,49,0,0,0,Fri,1,431
3278,ls,1,0,0,49,1,0,0,Fri,1,431
3279,ls,1,0,0,49,1,0,0,Fri,1,431
3280,rw,1,0,0,49,1,0,0,Fri,1,431
3281,rw,1,0,0,49,1,0,0,Fri,1,431
3282,ls,1,0,0,49,1,0,0,Fri,1,431
3283,ls,1,0,0,49,0,0,0,Fri,1,431
3284,rw,1,0,0,49,1,0,0,Fri,1,431
3285,rw,1,0,0,49,1,0,0,Fri,1,431
3286,ls,1,0,0,49,0,0,0,Fri,1,431
3287,ls,1,0,0,50,1,0,0,Fri,1,431
3288,ls,1,0,0,50,1,0,0,Fri,1,431
3289,ls,1,0,0,50,1,0,0,Fri,1,431
3290,ls,1,0,0,50,0,0,0,Fri,1,431
3291,ls,1,0,0,50,1,0,0,Fri,1,431
3292,ls,1,0,0,50,1,0,0,Fri,1,431
3293,ls,1,0,0,50,0,0,0,Fri,1,431
3294,ls,1,0,0,50,1,0,0,Fri,1,431
3295,ls,1,0,0,50,1,0,0,Fri,1,431
3296,rw,1,0,0,50,0,0,0,Fri,1,431
3297,ls,1,0,0,50,1,0,0,Fri,1,431
3298,ls,1,0,0,50,1,0,0,Fri,1,431
3299,ls,1,0,0,51,1,0,0,Fri,1,431
3300,ls,1,0,0,51,1,0,0,Fri,1,431
3301,rs,1,0,0,51,1,0,0,Fri,1,431
3302,ls,1,0,0,51,1,0,0,Fri,1,431
3303,ls,1,0,0,51,1,0,0,Fri,1,431
3304,ls,1,0,0,51,1,0,0,Fri,1,431
3305,rw,1,0,0,51,1,0,0,Fri,1,431
3306,rw,1,0,0,51,0,0,0,Fri,1,431
3307,rw,1,0,0,51,1,0,0,Fri,1,431
3308,ls,1,0,0,51,1,0,0,Fri,1,431
3309,ls,1,0,0,51,0,0,0,Fri,1,431
3310,rw,1,0,0,51,0,0,0,Fri,1,431
3311,ls,1,0,0,51,1,0,0,Fri,1,431
3312,rw,1,0,0,51,1,0,0,Fri,1,431
3313,rw,1,0,0,51,1,0,0,Fri,1,431
3314,rw,1,0,0,51,1,0,0,Fri,1,431
3315,ls,1,0,0,51,1,0,0,Fri,1,431
3316,rw,1,0,0,51,1,0,0,Fri,1,431
3317,lw,1,0,0,51,0,0,0,Fri,1,431
3318,rw,1,0,0,51,1,0,0,Fri,1,431
3319,lw,1,0,0,52,1,0,0,Fri,1,431
3320,rw,1,0,0,52,1,0,0,Fri,1,431
3321,rw,1,0,0,52,1,0,0,Fri,1,431
3322,lw,1,0,0,52,0,0,0,Fri,1,431
3323,rw,1,0,0,52,0,0,0,Fri,1,431
3324,ls,1,0,0,52,1,0,0,Fri,1,431
3325,ls,1,0,0,52,1,0,0,Fri,1,431
3326,ls,1,0,0,52,1,0,0,Fri,1,431
3327,ls,1,0,0,52,1,0,0,Fri,1,431
3328,ls,1,0,0,52,0,0,0,Fri,1,431
3329,rw,1,0,0,52,0,0,0,Fri,1,431
3330,ls,1,0,0,52,1,0,0,Fri,1,431
3331,ls,1,0,0,52,0,0,0,Fri,1,431
3332,ls,1,0,0,52,1,0,0,Fri,1,431
3333,ls,1,0,0,52,1,0,0,Fri,1,431
3334,ls,1,0,0,52,1,0,0,Fri,1,431
3335,rw,1,0,0,52,0,0,0,Fri,1,431
3336,ls,1,0,0,52,0,0,0,Fri,1,431
3337,ls,1,0,0,52,0,0,0,Fri,1,431
3338,rw,1,0,0,52,0,0,0,Fri,1,431
3339,rw,1,0,0,52,0,0,0,Fri,1,431
3340,rw,1,0,0,52,1,0,0,Fri,1,431
3341,ls,1,0,0,52,1,0,0,Fri,1,431
3342,ls,1,0,0,52,0,0,0,Fri,1,431
3343,ls,1,0,0,52,0,0,0,Fri,1,431
3344,rw,1,0,0,52,1,0,0,Fri,1,431
3345,ls,1,0,0,52,0,0,0,Fri,1,431
3346,lw,1,0,0,52,1,0,0,Fri,1,431
3347,lw,1,0,0,52,1,0,0,Fri,1,431
3348,lw,1,0,0,52,1,0,0,Fri,1,431
3349,lw,1,0,0,52,1,0,0,Fri,1,431
3350,rw,1,0,0,52,0,0,0,Fri,1,431
3351,rw,1,0,0,52,0,0,0,Fri,1,431
3352,rw,1,0,0,52,0,0,0,Fri,1,431
3353,lw,1,0,0,53,1,0,0,Fri,1,431
3354,lw,1,0,0,53,1,0,0,Fri,1,431
3355,rw,1,0,0,53,1,0,0,Fri,1,431
3356,rw,1,0,0,53,1,0,0,Fri,1,431
3357,ls,1,0,0,53,0,0,0,Fri,1,431
3358,ls,1,0,0,53,1,0,0,Fri,1,431
3359,rw,1,0,0,53,1,0,0,Fri,1,431
3360,rw,1,0,0,53,0,0,0,Fri,1,431
3361,rw,1,0,0,53,0,0,0,Fri,1,431
3362,rw,1,0,0,53,1,0,0,Fri,1,431
3363,rw,1,0,0,53,1,0,0,Fri,1,431
3364,lw,1,0,0,53,1,0,0,Fri,1,431
3365,ls,1,0,0,53,1,0,0,Fri,1,431
3366,rw,1,0,0,53,0,0,0,Fri,1,431
3367,rw,1,0,0,53,0,0,0,Fri,1,431
3368,rw,1,0,0,53,0,0,0,Fri,1,431
3369,lw,1,0,0,53,0,0,0,Fri,1,431
3370,rw,1,0,0,53,0,0,0,Fri,1,431
3371,lw,1,0,0,53,1,0,0,Fri,1,431
3372,rw,1,0,0,53,1,0,0,Fri,1,431
3373,rw,1,0,0,53,1,0,0,Fri,1,431
3374,lw,1,0,0,53,0,0,0,Fri,1,431
3375,lw,1,0,0,54,0,0,0,Fri,1,431
3376,rw,1,0,0,54,0,0,0,Fri,1,431
3377,rw,1,0,0,54,1,0,0,Fri,1,431
3378,lw,1,0,0,54,1,0,0,Fri,1,431
3379,rw,1,0,0,54,1,0,0,Fri,1,431
3380,lw,1,0,0,54,1,0,0,Fri,1,431
3381,lw,1,0,0,54,0,0,0,Fri,1,431
3382,lw,1,0,0,54,1,0,0,Fri,1,431
3383,lw,1,0,0,54,0,0,0,Fri,1,431
3384,lw,1,0,0,54,1,0,0,Fri,1,431
3385,lw,1,0,0,54,1,0,0,Fri,1,431
3386,lw,1,0,0,54,1,0,0,Fri,1,431
